evidence_id,source_file,page,table_index,row_index,column_index,column_name,cell_value
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,2,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,2,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,2,11,DISPONIBILIDAD,AGUA TOTAL (Mm3)
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,2,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,2,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,2,14,POZTENCIAL DE,EXTRACCION (Mm3)
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,2,15,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,1,ACUÍFERO,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,2,,La Antigua Guatemala
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,5,PRECIPITACIÓN,"1,144.90"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,8,EXTRACCIÓN AGUA,27.36
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,11,DISPONIBILIDAD,116.50
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,13,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,14,POZTENCIAL DE,89.14
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,2,3,15,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,2,La Antigua Guatemala,La Antigua Guatemala
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,5,Pozos,Pozos
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,8,Si,Si
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,3,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,2,El Hato,El Hato
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,5,Nacimiento,Nacimiento
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,8,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,4,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,2,Finca Florencia,Finca Florencia
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,5,Nacimiento,Nacimiento
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,8,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,5,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,2,San Bartolomé Becerra,San Bartolomé Becerra
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,5,Nacimiento,Nacimiento
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,8,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,6,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,2,San Cristóbal el Bajo,San Cristóbal el Bajo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,5,Pozo,Pozo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,8,Si,Si
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,7,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,2,San Juan del Obispo,San Juan del Obispo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,5,Pozo,Pozo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,8,Si,Si
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,8,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,2,San Mateo Milpas Altas,San Mateo Milpas Altas
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,5,Pozo,Pozo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,8,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,9,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,2,Santa Ana,Santa Ana
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,5,Pozo,Pozo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,8,Si,Si
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,10,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,2,Santa Inés del Monte Pulciano,Santa Inés del Monte Pulciano
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,5,Pozo,Pozo
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,8,Si,Si
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,11,11,1,11,No,No
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,1,1,POZO,POZO
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,1,2,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,1,3,CAUDAL DE,CAUDAL DE
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,1,5,HORAS DE FUNCIONAMIENTO DIARIO,HORAS DE FUNCIONAMIENTO DIARIO
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,1,6,CAUDAL EXTRAIDO (l/Día),CAUDAL EXTRAIDO (l/Día)
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,2,1,POZO,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,2,2,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,2,3,CAUDAL DE,EXTRACCIÓN (l/s)
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,2,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,2,5,HORAS DE FUNCIONAMIENTO DIARIO,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,1,2,6,CAUDAL EXTRAIDO (l/Día),
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,2,San Felipe el llano,San Felipe el llano
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,5,4.16,4.16
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,8,13,13
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,11,"194,688","194,688"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,2,1,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,2,Santa Rosa,Santa Rosa
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,5,53.34,53.34
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,8,20,20
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,11,"3,840,480","3,840,480"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,3,1,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,2,La Chácara,La Chácara
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,5,10.50,10.50
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,8,7,7
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,11,"264,600","264,600"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,4,1,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,2,Colonia Hermano Pedro,Colonia Hermano Pedro
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,5,3.65,3.65
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,8,13,13
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,11,"170,820","170,820"
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,5,1,12,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,1,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,2,Sta. Catarina Bobadilla,Sta. Catarina Bobadilla
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,3,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,4,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,5,11.83,11.83
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,6,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,7,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,8,Según nivel,Según nivel
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,9,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,10,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,11,,
EV-0114,Plan de Desarrollo Municipal y Ordenamiento Territorial - Antigua Guatemala.pdf,12,6,1,12,,
